time_tag,satellite,flux,observed_flux,electron_correction,electron_contaminaton,energy
2023-11-01 05:16:00+00:00,16,3.853976338064058e-08,6.825043641356388e-08,2.9710671256566457e-08,False,0.05-0.4nm
2023-11-01 05:17:00+00:00,16,3.940330373097822e-08,6.915037431554083e-08,2.9747072360919447e-08,False,0.05-0.4nm
2023-11-01 05:18:00+00:00,16,4.070995274219058e-08,7.055023587554388e-08,2.9840286686066975e-08,False,0.05-0.4nm
2023-11-01 05:19:00+00:00,16,4.358581051633337e-08,7.321092709844379e-08,2.9625113029396744e-08,False,0.05-0.4nm
2023-11-01 05:20:00+00:00,16,4.4602973758856024e-08,7.510415400702186e-08,3.050117669545216e-08,False,0.05-0.4nm
2023-11-01 05:21:00+00:00,16,4.592425284499768e-08,7.553534686621788e-08,2.9611097573933876e-08,False,0.05-0.4nm
2023-11-01 05:22:00+00:00,16,4.772464379243502e-08,7.752687736228836e-08,2.9802231793496503e-08,False,0.05-0.4nm
2023-11-01 05:23:00+00:00,16,4.7781931300505676e-08,7.749358132969064e-08,2.9711646476471287e-08,False,0.05-0.4nm
2023-11-01 05:24:00+00:00,16,4.925836449842791e-08,7.846224292507031e-08,2.9203878426642405e-08,False,0.05-0.4nm
2023-11-01 05:25:00+00:00,16,5.3950625300558386e-08,8.35536226873046e-08,2.960300093945989e-08,False,0.05-0.4nm
2023-11-01 05:26:00+00:00,16,5.508357503458683e-08,8.477184820776529e-08,2.968827317317846e-08,False,0.05-0.4nm
2023-11-01 05:27:00+00:00,16,5.8229492339023636e-08,8.77563977041973e-08,2.9526903588816822e-08,False,0.05-0.4nm
2023-11-01 05:28:00+00:00,16,5.811619629980669e-08,8.818998509241283e-08,3.007378879260614e-08,False,0.05-0.4nm
2023-11-01 05:29:00+00:00,16,5.7685944909735554e-08,8.712957111356445e-08,2.9443629756542578e-08,False,0.05-0.4nm
2023-11-01 05:30:00+00:00,16,5.978171202514204e-08,8.916077831599978e-08,2.9379064514500897e-08,False,0.05-0.4nm
2023-11-01 05:31:00+00:00,16,6.763903570572438e-08,9.730329963986151e-08,2.9664265710493964e-08,False,0.05-0.4nm
2023-11-01 05:32:00+00:00,16,7.549635228087936e-08,1.0581016596233894e-07,3.031381723417326e-08,False,0.05-0.4nm
2023-11-01 05:33:00+00:00,16,8.112343152788526e-08,1.105192382055975e-07,2.9395806677712244e-08,False,0.05-0.4nm
2023-11-01 05:34:00+00:00,16,8.118066574525074e-08,1.1061473514928366e-07,2.9434069404032925e-08,False,0.05-0.4nm
2023-11-01 05:35:00+00:00,16,8.064957057740685e-08,1.1028685520386716e-07,2.9637289955530832e-08,False,0.05-0.4nm
2023-11-01 05:36:00+00:00,16,7.555488679145128e-08,1.0507521608360548e-07,2.9520327515797362e-08,False,0.05-0.4nm
2023-11-01 05:37:00+00:00,16,7.027469450804347e-08,9.971628855964809e-08,2.9441592275247785e-08,False,0.05-0.4nm
2023-11-01 05:38:00+00:00,16,6.551949383037936e-08,9.491600394540001e-08,2.9396504785950128e-08,False,0.05-0.4nm
2023-11-01 05:39:00+00:00,16,6.544791375517889e-08,9.520630328552215e-08,2.9758385977629587e-08,False,0.05-0.4nm
2023-11-01 05:40:00+00:00,16,6.518300921243281e-08,9.506221232413736e-08,2.9879206664418234e-08,False,0.05-0.4nm
2023-11-01 05:41:00+00:00,16,6.487312020908576e-08,9.449277627027186e-08,2.9619661390256624e-08,False,0.05-0.4nm
2023-11-01 05:42:00+00:00,16,6.973850474878418e-08,9.952331936347036e-08,2.9784818167399862e-08,False,0.05-0.4nm
2023-11-01 05:43:00+00:00,16,7.620423048138036e-08,1.057084162425781e-07,2.950419109026825e-08,False,0.05-0.4nm
2023-11-01 05:44:00+00:00,16,8.625816150242827e-08,1.1577535019569041e-07,2.9517183364191624e-08,False,0.05-0.4nm
2023-11-01 05:45:00+00:00,16,1.0136722039533197e-07,1.3159802847440005e-07,3.023081163178176e-08,False,0.05-0.4nm
2023-11-01 05:46:00+00:00,16,1.2990108189114835e-07,1.5961971655542584e-07,2.9718645322418524e-08,False,0.05-0.4nm
2023-11-01 05:47:00+00:00,16,1.577492270143921e-07,1.8738256812866894e-07,2.9633335785206327e-08,False,0.05-0.4nm
2023-11-01 05:48:00+00:00,16,1.7792304163322115e-07,2.0780646536877612e-07,2.988342018284129e-08,False,0.05-0.4nm
2023-11-01 05:49:00+00:00,16,1.9218860813907668e-07,2.21342006057057e-07,2.9153397917980328e-08,False,0.05-0.4nm
2023-11-01 05:50:00+00:00,16,2.0391520649809536e-07,2.333164417223088e-07,2.9401231671499772e-08,False,0.05-0.4nm
2023-11-01 05:51:00+00:00,16,2.1750973644429905e-07,2.4680284127498453e-07,2.9293120817897034e-08,False,0.05-0.4nm
