time_tag,satellite,flux,observed_flux,electron_correction,electron_contaminaton,energy
2023-11-01 13:02:00+00:00,16,7.955637556733564e-06,8.027190233406145e-06,7.155288983540231e-08,False,0.1-0.8nm
2023-11-01 13:03:00+00:00,16,7.916023605503142e-06,7.988637662492692e-06,7.26140214624138e-08,False,0.1-0.8nm
2023-11-01 13:04:00+00:00,16,7.877147254475858e-06,7.949502105475403e-06,7.235458809873307e-08,False,0.1-0.8nm
2023-11-01 13:05:00+00:00,16,7.846198059269227e-06,7.9186183938873e-06,7.242012856067959e-08,False,0.1-0.8nm
2023-11-01 13:06:00+00:00,16,7.822430234227795e-06,7.894780537753832e-06,7.23502608934723e-08,False,0.1-0.8nm
2023-11-01 13:07:00+00:00,16,7.791270945745055e-06,7.862920028856024e-06,7.164898363498651e-08,False,0.1-0.8nm
2023-11-01 13:08:00+00:00,16,7.777571227052249e-06,7.848254426789936e-06,7.068341290050739e-08,False,0.1-0.8nm
2023-11-01 13:09:00+00:00,16,7.729724529781379e-06,7.799723789503332e-06,6.999949420105622e-08,False,0.1-0.8nm
2023-11-01 13:10:00+00:00,16,7.673562322452199e-06,7.744107278995216e-06,7.05450204918634e-08,False,0.1-0.8nm
2023-11-01 13:11:00+00:00,16,7.56121835365775e-06,7.631439075339586e-06,7.022094195008322e-08,False,0.1-0.8nm
2023-11-01 13:12:00+00:00,16,7.4926470006175805e-06,7.5639095484802965e-06,7.126234891075e-08,False,0.1-0.8nm
2023-11-01 13:13:00+00:00,16,7.4219155976607e-06,7.492581971746404e-06,7.066648066711423e-08,False,0.1-0.8nm
2023-11-01 13:14:00+00:00,16,7.347403425228549e-06,7.417692813760368e-06,7.028936721553691e-08,False,0.1-0.8nm
2023-11-01 13:15:00+00:00,16,7.2726224971120246e-06,7.342672688537277e-06,7.005024826867157e-08,False,0.1-0.8nm
2023-11-01 13:16:00+00:00,16,7.187296887423145e-06,7.257379820657661e-06,7.008256375229394e-08,False,0.1-0.8nm
2023-11-01 13:17:00+00:00,16,7.104164978954941e-06,7.173336598498281e-06,6.9171797179024e-08,False,0.1-0.8nm
2023-11-01 13:18:00+00:00,16,7.0212290665949695e-06,7.090010058163898e-06,6.87810057797833e-08,False,0.1-0.8nm
2023-11-01 13:19:00+00:00,16,6.932199539733119e-06,6.999363449722296e-06,6.716368261550087e-08,False,0.1-0.8nm
2023-11-01 13:20:00+00:00,16,6.862128429929726e-06,6.928689344931627e-06,6.656114948100367e-08,False,0.1-0.8nm
2023-11-01 13:21:00+00:00,16,6.797172318329103e-06,6.862671398266684e-06,6.549880282591403e-08,False,0.1-0.8nm
2023-11-01 13:22:00+00:00,16,6.7523596953833476e-06,6.818842848588247e-06,6.648299688549741e-08,False,0.1-0.8nm
